# CMD: bash -lc docker compose logs --since=8h api | tail -n 2000
api-1  | INFO:     172.18.0.1:51516 - "GET /positions HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:51532 - "GET /signals?limit=10&offset=0 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:51548 - "GET /intelligence/events?limit=10 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:51512 - "GET /analytics/summary HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:51502 - "GET /system/health HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:45964 - "GET /positions HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:45980 - "GET /intelligence/events?limit=10 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:45966 - "GET /signals?limit=10&offset=0 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:45952 - "GET /analytics/summary HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:45948 - "GET /system/health HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:42352 - "GET /positions HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:42366 - "GET /intelligence/events?limit=10 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:42358 - "GET /signals?limit=10&offset=0 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:42344 - "GET /analytics/summary HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:42330 - "GET /system/health HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:44020 - "GET /positions HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:44026 - "GET /intelligence/events?limit=10 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:44022 - "GET /signals?limit=10&offset=0 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:44010 - "GET /analytics/summary HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:43996 - "GET /system/health HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:39406 - "GET /positions HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:39436 - "GET /intelligence/events?limit=10 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:39422 - "GET /signals?limit=10&offset=0 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:39390 - "GET /analytics/summary HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:39378 - "GET /system/health HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:56298 - "GET /positions HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:56314 - "GET /signals?limit=10&offset=0 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:56322 - "GET /intelligence/events?limit=10 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:56294 - "GET /analytics/summary HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:56280 - "GET /system/health HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:40058 - "GET /positions HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:40070 - "GET /signals?limit=10&offset=0 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:40074 - "GET /intelligence/events?limit=10 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:40046 - "GET /analytics/summary HTTP/1.1" 200 OK
api-1  | [HTX RETRY] attempt=1/3 error=htx GET https://api.huobi.pro/v2/reference/currencies
api-1  | INFO:     172.18.0.1:40030 - "GET /system/health HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:33742 - "GET /positions HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:33750 - "GET /signals?limit=10&offset=0 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:33758 - "GET /intelligence/events?limit=10 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:33730 - "GET /analytics/summary HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:40030 - "GET /system/health HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:40166 - "GET /positions HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:40176 - "GET /intelligence/events?limit=10 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:40172 - "GET /signals?limit=10&offset=0 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:40158 - "GET /analytics/summary HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:40142 - "GET /system/health HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:36434 - "GET /positions HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:36450 - "GET /signals?limit=10&offset=0 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:36466 - "GET /intelligence/events?limit=10 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:36420 - "GET /analytics/summary HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:36418 - "GET /system/health HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:59882 - "GET /positions HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:59886 - "GET /signals?limit=10&offset=0 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:59894 - "GET /intelligence/events?limit=10 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:59880 - "GET /analytics/summary HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:59864 - "GET /system/health HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:39302 - "GET /positions HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:39308 - "GET /signals?limit=10&offset=0 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:39296 - "GET /analytics/summary HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:39322 - "GET /intelligence/events?limit=10 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:39292 - "GET /system/health HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:51002 - "GET /signals?limit=10&offset=0 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:51008 - "GET /intelligence/events?limit=10 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:50994 - "GET /positions HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:50990 - "GET /analytics/summary HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:50986 - "GET /system/health HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:45258 - "GET /positions HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:45268 - "GET /signals?limit=10&offset=0 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:45282 - "GET /intelligence/events?limit=10 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:45250 - "GET /analytics/summary HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:45246 - "GET /system/health HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:51848 - "GET /positions HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:51858 - "GET /signals?limit=10&offset=0 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:51836 - "GET /analytics/summary HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:51870 - "GET /intelligence/events?limit=10 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:51834 - "GET /system/health HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:51138 - "GET /signals?limit=10&offset=0 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:51126 - "GET /positions HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:51120 - "GET /analytics/summary HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:51142 - "GET /intelligence/events?limit=10 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:51114 - "GET /system/health HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:48332 - "GET /positions HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:48344 - "GET /signals?limit=10&offset=0 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:48346 - "GET /intelligence/events?limit=10 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:48316 - "GET /analytics/summary HTTP/1.1" 200 OK
api-1  | [HTX RETRY] attempt=1/3 error=htx GET https://api.hbdm.vn/linear-swap-api/v1/swap_contract_info?business_type=all
api-1  | INFO:     172.18.0.1:48312 - "GET /system/health HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:38570 - "GET /positions HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:38586 - "GET /signals?limit=10&offset=0 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:38596 - "GET /intelligence/events?limit=10 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:38554 - "GET /analytics/summary HTTP/1.1" 200 OK
api-1  | [TELEGRAM SEND ERROR] chat_id=1832004802: ConnectTimeout: ConnectTimeout('')
api-1  | INFO:     172.18.0.1:38540 - "GET /system/health HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:41446 - "GET /positions HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:41466 - "GET /intelligence/events?limit=10 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:41456 - "GET /signals?limit=10&offset=0 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:41440 - "GET /analytics/summary HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:41438 - "GET /system/health HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:58020 - "GET /positions HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:58036 - "GET /signals?limit=10&offset=0 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:58052 - "GET /intelligence/events?limit=10 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:58016 - "GET /analytics/summary HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:58002 - "GET /system/health HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:51146 - "GET /positions HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:51158 - "GET /signals?limit=10&offset=0 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:51166 - "GET /intelligence/events?limit=10 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:51136 - "GET /analytics/summary HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:51130 - "GET /system/health HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:41382 - "GET /positions HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:41392 - "GET /intelligence/events?limit=10 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:41390 - "GET /signals?limit=10&offset=0 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:41372 - "GET /analytics/summary HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:41362 - "GET /system/health HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:57940 - "GET /positions HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:57972 - "GET /intelligence/events?limit=10 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:57958 - "GET /signals?limit=10&offset=0 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:57942 - "GET /analytics/summary HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:57932 - "GET /system/health HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:48158 - "GET /positions HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:48162 - "GET /signals?limit=10&offset=0 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:48176 - "GET /intelligence/events?limit=10 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:48154 - "GET /analytics/summary HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:48148 - "GET /system/health HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:60574 - "GET /positions HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:60586 - "GET /intelligence/events?limit=10 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:60576 - "GET /signals?limit=10&offset=0 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:60570 - "GET /analytics/summary HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:60568 - "GET /system/health HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:40276 - "GET /positions HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:40278 - "GET /signals?limit=10&offset=0 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:40268 - "GET /analytics/summary HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:40286 - "GET /intelligence/events?limit=10 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:40256 - "GET /system/health HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:46146 - "GET /positions HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:46174 - "GET /intelligence/events?limit=10 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:46160 - "GET /signals?limit=10&offset=0 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:46136 - "GET /analytics/summary HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:46126 - "GET /system/health HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:59442 - "GET /positions HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:59468 - "GET /intelligence/events?limit=10 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:59452 - "GET /signals?limit=10&offset=0 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:59436 - "GET /analytics/summary HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:59432 - "GET /system/health HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:45638 - "GET /intelligence/events?limit=10 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:45614 - "GET /positions HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:45598 - "GET /analytics/summary HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:45630 - "GET /signals?limit=10&offset=0 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:45590 - "GET /system/health HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:60484 - "GET /intelligence/events?limit=10 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:60460 - "GET /positions HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:60468 - "GET /signals?limit=10&offset=0 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:60448 - "GET /analytics/summary HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:60446 - "GET /system/health HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:50006 - "GET /positions HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:50024 - "GET /intelligence/events?limit=10 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:50012 - "GET /signals?limit=10&offset=0 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:49992 - "GET /analytics/summary HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:49984 - "GET /system/health HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:57362 - "GET /positions HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:57386 - "GET /intelligence/events?limit=10 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:57376 - "GET /signals?limit=10&offset=0 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:57356 - "GET /analytics/summary HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:57348 - "GET /system/health HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:54480 - "GET /positions HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:54482 - "GET /signals?limit=10&offset=0 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:54486 - "GET /intelligence/events?limit=10 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:54466 - "GET /analytics/summary HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:54454 - "GET /system/health HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:49258 - "GET /intelligence/events?limit=10 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:49244 - "GET /positions HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:49252 - "GET /signals?limit=10&offset=0 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:49234 - "GET /analytics/summary HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:49222 - "GET /system/health HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:53438 - "GET /positions HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:53456 - "GET /intelligence/events?limit=10 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:53444 - "GET /signals?limit=10&offset=0 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:53426 - "GET /analytics/summary HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:53422 - "GET /system/health HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:45316 - "GET /positions HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:45334 - "GET /intelligence/events?limit=10 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:45322 - "GET /signals?limit=10&offset=0 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:45314 - "GET /analytics/summary HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:45312 - "GET /system/health HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:45952 - "GET /intelligence/events?limit=10 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:45946 - "GET /positions HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:45942 - "GET /analytics/summary HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:45950 - "GET /signals?limit=10&offset=0 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:45934 - "GET /system/health HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:56126 - "GET /signals?limit=10&offset=0 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:56112 - "GET /positions HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:56142 - "GET /intelligence/events?limit=10 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:56106 - "GET /analytics/summary HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:56104 - "GET /system/health HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:46940 - "GET /positions HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:46952 - "GET /signals?limit=10&offset=0 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:46958 - "GET /intelligence/events?limit=10 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:46924 - "GET /analytics/summary HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:46920 - "GET /system/health HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:59366 - "GET /signals?limit=10&offset=0 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:59352 - "GET /positions HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:59370 - "GET /intelligence/events?limit=10 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:59346 - "GET /analytics/summary HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:59342 - "GET /system/health HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:60718 - "GET /positions HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:60730 - "GET /signals?limit=10&offset=0 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:60742 - "GET /intelligence/events?limit=10 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:60710 - "GET /analytics/summary HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:60708 - "GET /system/health HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:54112 - "GET /positions HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:54128 - "GET /signals?limit=10&offset=0 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:54132 - "GET /intelligence/events?limit=10 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:54100 - "GET /analytics/summary HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:54086 - "GET /system/health HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:41570 - "GET /positions HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:41600 - "GET /intelligence/events?limit=10 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:41584 - "GET /signals?limit=10&offset=0 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:41566 - "GET /analytics/summary HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:41560 - "GET /system/health HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:39638 - "GET /intelligence/events?limit=10 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:39614 - "GET /positions HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:39624 - "GET /signals?limit=10&offset=0 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:39606 - "GET /analytics/summary HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:39590 - "GET /system/health HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:58050 - "GET /signals?limit=10&offset=0 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:58042 - "GET /positions HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:58056 - "GET /intelligence/events?limit=10 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:58036 - "GET /analytics/summary HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:58024 - "GET /system/health HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:34898 - "GET /positions HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:34926 - "GET /intelligence/events?limit=10 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:34912 - "GET /signals?limit=10&offset=0 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:34886 - "GET /analytics/summary HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:34876 - "GET /system/health HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:53152 - "GET /positions HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:53168 - "GET /signals?limit=10&offset=0 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:53170 - "GET /intelligence/events?limit=10 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:53136 - "GET /analytics/summary HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:53120 - "GET /system/health HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:45054 - "GET /positions HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:45064 - "GET /signals?limit=10&offset=0 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:45074 - "GET /intelligence/events?limit=10 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:45038 - "GET /analytics/summary HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:45026 - "GET /system/health HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:59338 - "GET /signals?limit=10&offset=0 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:59340 - "GET /positions HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:59342 - "GET /intelligence/events?limit=10 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:59328 - "GET /analytics/summary HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:59312 - "GET /system/health HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:57642 - "GET /positions HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:57650 - "GET /intelligence/events?limit=10 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:57644 - "GET /signals?limit=10&offset=0 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:57640 - "GET /analytics/summary HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:59312 - "GET /system/health HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:47194 - "GET /signals?limit=10&offset=0 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:47182 - "GET /positions HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:47204 - "GET /intelligence/events?limit=10 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:47172 - "GET /analytics/summary HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:59312 - "GET /system/health HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:33840 - "GET /positions HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:33856 - "GET /intelligence/events?limit=10 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:33854 - "GET /signals?limit=10&offset=0 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:33830 - "GET /analytics/summary HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:59312 - "GET /system/health HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:57238 - "GET /positions HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:57262 - "GET /intelligence/events?limit=10 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:57246 - "GET /signals?limit=10&offset=0 HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:57232 - "GET /analytics/summary HTTP/1.1" 200 OK
api-1  | INFO:     172.18.0.1:57224 - "GET /system/health HTTP/1.1" 200 OK
